state,poll_type,sample_size,demographic,percentage,clinton,trump,other1,other2,other3
PA,Income,2935,Under $50K,38%,54%,42%,4%
PA,Income,2935,$50K-$100K,31%,41%,55%,4%
PA,Income,2935,$100K or more,31%,45%,52%,3%
PA,Income,2935,Under $50K,38%,54%,42%,4%
PA,Income,2935,$50K or more,62%,43%,54%,3%
PA,Income,2935,Under $100K,69%,49%,48%,3%
PA,Income,2935,$100K or more,31%,45%,52%,3%
PA,Party ID,2935,Democrats,42%,87%,11%,1%,0%,1%
PA,Party ID,2935,Republicans,39%,9%,89%,2%,0%,N/A
PA,Party ID,2935,Independents,20%,41%,48%,7%,3%,1%
PA,Party by gender,2935,Democratic men,16%,83%,15%,1%,0%,1%
PA,Party by gender,2935,Democratic women,26%,89%,9%,1%,1%,N/A
PA,Party by gender,2935,Republican men,19%,7%,91%,1%,0%,1%
PA,Party by gender,2935,Republican women,19%,11%,87%,2%,N/A,N/A
PA,Party by gender,2935,Independent men,10%,33%,56%,6%,4%,1%
PA,Party by gender,2935,Independent women,9%,51%,40%,7%,2%,N/A
PA,Ideology,2935,Liberal,27%,85%,12%,3%
PA,Ideology,2935,Moderate,40%,53%,43%,4%
PA,Ideology,2935,Conservative,33%,12%,85%,3%
PA,Marital status,2935,Married,61%,45%,51%,4%
PA,Marital status,2935,Unmarried,39%,55%,42%,3%
PA,Marital status by gender,2935,Married men,29%,40%,56%,4%
PA,Marital status by gender,2935,Married women,31%,50%,47%,3%
PA,Marital status by gender,2935,Unmarried men,17%,44%,53%,3%
PA,Marital status by gender,2935,Unmarried women,22%,64%,33%,3%
PA,When did you decide presidential vote?,2935,Last few days,10%,37%,53%,5%,3%,2%
PA,When did you decide presidential vote?,2935,Last week,5%,N/A,N/A,N/A,N/A,N/A
PA,When did you decide presidential vote?,2935,In October,9%,54%,41%,2%,1%,2%
PA,When did you decide presidential vote?,2935,In September,10%,42%,56%,1%,1%,N/A
PA,When did you decide presidential vote?,2935,Before September,65%,48%,51%,1%,0%,N/A
PA,When did you decide presidential vote?,2935,In the last week,15%,37%,54%,6%,2%,1%
PA,When did you decide presidential vote?,2935,Before that,84%,48%,50%,1%,1%,N/A
PA,When did you decide presidential vote?,2935,In the last month,24%,43%,49%,8%
PA,When did you decide presidential vote?,2935,Before that,75%,47%,51%,2%
PA,Opinion of presidential candidate you voted for,2935,Strongly favor ,51%,49%,50%,1%,0%,N/A
PA,Opinion of presidential candidate you voted for,2935,Have reservations,32%,50%,49%,1%,N/A,N/A
PA,Opinion of presidential candidate you voted for,2935,Dislike opponents,15%,37%,49%,10%,2%,2%
PA,Most important issue facing the country,2935,Foreign policy,12%,67%,31%,2%
PA,Most important issue facing the country,2935,Immigration,10%,21%,78%,1%
PA,Most important issue facing the country,2935,Economy,56%,50%,46%,4%
PA,Most important issue facing the country,2935,Terrorism,19%,40%,58%,2%
PA,Which candidate quality mattered most?,2935,Cares about me,15%,61%,36%,2%,1%,N/A
PA,Which candidate quality mattered most?,2935,Can bring change,46%,15%,83%,1%,1%,N/A
PA,Which candidate quality mattered most?,2935,Right experience,21%,93%,7%,0%,N/A,N/A
PA,Which candidate quality mattered most?,2935,Good judgment,16%,69%,22%,6%,1%,2%
PA,Illegal immigrants working in the U.S. should be:,2935,Offered legal status,67%,63%,33%,4%
PA,Illegal immigrants working in the U.S. should be:,2935,Deported to home country,31%,14%,83%,3%
PA,How do things work in the U.S. today?,2935,Whites are favored,36%,82%,14%,4%
PA,How do things work in the U.S. today?,2935,Minorities are favored,31%,14%,84%,2%
PA,How do things work in the U.S. today?,2935,No group is favored,29%,36%,61%,3%
PA,Effect of international trade,2935,Creates U.S. jobs,34%,65%,32%,3%
PA,Effect of international trade,2935,Takes away U.S. jobs,53%,32%,64%,4%
PA,Effect of international trade,2935,Does not affect jobs,9%,N/A,N/A,N/A
PA,Feelings about the federal government,2935,Enthusiastic,4%,N/A,N/A,N/A
PA,Feelings about the federal government,2935,Satisfied,28%,79%,20%,1%
PA,Feelings about the federal government,2935,Dissatisfied,43%,41%,55%,4%
PA,Feelings about the federal government,2935,Angry,24%,14%,80%,6%
PA,Feelings about the federal government,2935,Enthusiastic/Satisfied,32%,80%,19%,1%
PA,Feelings about the federal government,2935,Dissatisfied/Angry,67%,32%,64%,4%
PA,Opinion of Barack Obama as president,2935,Strongly approve,30%,94%,3%,2%,0%,1%
PA,Opinion of Barack Obama as president,2935,Somewhat approve,21%,72%,22%,3%,3%,N/A
PA,Opinion of Barack Obama as president,2935,Somewhat disapprove,14%,12%,84%,5%,N/A,N/A
PA,Opinion of Barack Obama as president,2935,Strongly disapprove,34%,2%,97%,1%,0%,N/A
PA,Opinion of Barack Obama as president,2935,Approve,51%,85%,11%,4%
PA,Opinion of Barack Obama as president,2935,Disapprove,48%,5%,93%,2%
PA,Opinion of Hillary Clinton,2935,Favorable,42%,96%,2%,2%
PA,Opinion of Hillary Clinton,2935,Unfavorable,57%,10%,86%,4%
PA,Opinion of Donald Trump,2935,Favorable,42%,4%,96%,N/A
PA,Opinion of Donald Trump,2935,Unfavorable,56%,78%,17%,5%
PA,Opinion of Clinton and Trump,2935,Both favorable,2%,N/A,N/A,N/A,N/A,N/A
PA,Opinion of Clinton and Trump,2935,Only Clinton favorable,39%,98%,0%,1%,1%,N/A
PA,Opinion of Clinton and Trump,2935,Only Trump favorable,40%,1%,99%,0%,N/A,N/A
PA,Opinion of Clinton and Trump,2935,Both unfavorable,17%,31%,56%,8%,3%,2%
PA,Is Hillary Clinton honest and trustworthy?,2935,Yes,33%,98%,2%,N/A
PA,Is Hillary Clinton honest and trustworthy?,2935,No,64%,20%,75%,5%
PA,Is Donald Trump honest and trustworthy?,2935,Yes,38%,5%,95%,N/A
PA,Is Donald Trump honest and trustworthy?,2935,No,60%,74%,21%,5%
PA,Which candidate is honest?,2935,Both are,2%,N/A,N/A,N/A,N/A,N/A
PA,Which candidate is honest?,2935,Only Clinton is,31%,99%,1%,N/A,N/A,N/A
PA,Which candidate is honest?,2935,Only Trump is,36%,2%,98%,0%,N/A,N/A
PA,Which candidate is honest?,2935,Neither is,28%,45%,43%,8%,2%,2%
PA,Is Clinton qualified to serve as president?,2935,Yes,47%,91%,6%,3%
PA,Is Clinton qualified to serve as president?,2935,No,52%,6%,91%,3%
PA,Is Trump qualified to serve as president?,2935,Yes,43%,5%,94%,1%
PA,Is Trump qualified to serve as president?,2935,No,56%,78%,17%,5%
PA,Who is qualified to serve as president?,2935,Both are,4%,N/A,N/A,N/A,N/A,N/A
PA,Who is qualified to serve as president?,2935,Only Clinton is,43%,96%,1%,2%,1%,N/A
PA,Who is qualified to serve as president?,2935,Only Trump is,39%,1%,99%,0%,N/A,N/A
PA,Who is qualified to serve as president?,2935,Neither is,13%,21%,67%,7%,2%,3%
PA,Does Clinton have the temperament to be president?,2935,Yes,52%,86%,12%,2%
PA,Does Clinton have the temperament to be president?,2935,No,46%,4%,91%,5%
PA,Does Trump have the temperament to be president?,2935,Yes,37%,2%,98%,N/A
PA,Does Trump have the temperament to be president?,2935,No,62%,74%,21%,5%
PA,Which candidate has the right temperament?,2935,Both do,5%,N/A,N/A,N/A,N/A,N/A
PA,Which candidate has the right temperament?,2935,Only Clinton does,47%,94%,4%,2%,0%,N/A
PA,Which candidate has the right temperament?,2935,Only Trump does,31%,0%,99%,1%,N/A,N/A
PA,Which candidate has the right temperament?,2935,Neither does,15%,11%,74%,10%,3%,2%
PA,Does Clinton's use of private email bother you:,2935,A lot,45%,6%,91%,3%
PA,Does Clinton's use of private email bother you:,2935,Some,20%,66%,29%,5%
PA,Does Clinton's use of private email bother you:,2935,Not much,18%,90%,7%,3%
PA,Does Clinton's use of private email bother you:,2935,Not at all,16%,94%,3%,3%
PA,Does Clinton's use of private email bother you?,2935,Yes,65%,24%,72%,4%
PA,Does Clinton's use of private email bother you?,2935,No,34%,92%,5%,3%
PA,Does Donald Trump's treatment of women bother you:,2935,A lot,50%,82%,13%,5%
PA,Does Donald Trump's treatment of women bother you:,2935,Some,20%,21%,74%,5%
PA,Does Donald Trump's treatment of women bother you:,2935,Not much,15%,7%,93%,N/A
PA,Does Donald Trump's treatment of women bother you:,2935,Not at all,14%,5%,94%,1%
PA,Does Donald Trump's treatment of women bother you?,2935,Yes,70%,65%,30%,5%
PA,Does Donald Trump's treatment of women bother you?,2935,No,29%,6%,93%,1%
PA,Condition of national economy,2935,Excellent,4%,N/A,N/A,N/A
PA,Condition of national economy,2935,Good,30%,82%,16%,2%
PA,Condition of national economy,2935,Not good,45%,37%,58%,5%
PA,Condition of national economy,2935,Poor,20%,10%,86%,4%
PA,Condition of national economy,2935,Good,34%,82%,17%,1%
PA,Condition of national economy,2935,Poor,65%,29%,67%,4%
PA,Life for the next generation of Americans will be:,2935,Better than today,38%,56%,41%,3%
PA,Life for the next generation of Americans will be:,2935,Worse than today,32%,26%,71%,3%
PA,Life for the next generation of Americans will be:,2935,About the same,27%,59%,36%,5%
PA,Did any campaign contact you?,2935,Only Clinton,21%,81%,16%,3%
PA,Did any campaign contact you?,2935,Only Trump,12%,7%,93%,N/A
PA,Did any campaign contact you?,2935,Both,16%,36%,61%,3%
PA,Did any campaign contact you?,2935,Neither,49%,42%,54%,4%
PA,Were you contacted by the Trump campaign?,2935,Yes,28%,23%,74%,3%
PA,Were you contacted by the Trump campaign?,2935,No,70%,54%,42%,4%
PA,Were you contacted by the Clinton campaign?,2935,Yes,37%,62%,35%,3%
PA,Were you contacted by the Clinton campaign?,2935,No,61%,35%,61%,4%
PA,Vote for president in a two-way race,2935,Clinton,48%,96%,1%,3%
PA,Vote for president in a two-way race,2935,Trump,48%,1%,98%,1%
PA,Vote for president in a two-way race,2935,Would not vote,3%,N/A,N/A,N/A
PA,Area type,2935,Urban area,27%,70%,26%,4%
PA,Area type,2935,Suburban area,53%,44%,52%,4%
PA,Area type,2935,Rural area,19%,26%,71%,3%
PA,Region,2935,Philadelphia,12%,83%,15%,2%
PA,Region,2935,Philadelphia suburbs,22%,55%,42%,3%
PA,Region,2935,Northeast,16%,42%,55%,3%
PA,Region,2935,Central,22%,34%,62%,4%
PA,Region,2935,West,28%,42%,54%,4%
