state,poll_type,sample_size,demographic,percentage,clinton,trump,other1,other2,other3
NY,Does Trump have the temperament to be president?,1466,Yes,31%,N/A,N/A,N/A
NY,Does Trump have the temperament to be president?,1466,No,67%,85%,9%,6%
NY,Which candidate has the right temperament?,1466,Both do,3%,N/A,N/A,N/A
NY,Which candidate has the right temperament?,1466,Only Clinton does,59%,92%,3%,5%
NY,Which candidate has the right temperament?,1466,Only Trump does,28%,N/A,N/A,N/A
NY,Which candidate has the right temperament?,1466,Neither does,7%,N/A,N/A,N/A
NY,How would you feel if Clinton wins?,1466,Excited,24%,N/A,N/A
NY,How would you feel if Clinton wins?,1466,Optimistic,33%,N/A,N/A
NY,How would you feel if Clinton wins?,1466,Concerned,16%,N/A,N/A
NY,How would you feel if Clinton wins?,1466,Scared,24%,N/A,N/A
NY,How would you feel if Clinton wins?,1466,Positive,56%,98%,1%,1%
NY,How would you feel if Clinton wins?,1466,Negative,40%,13%,84%,3%
NY,How would you feel if Trump wins?,1466,Excited,12%,N/A,N/A,N/A
NY,How would you feel if Trump wins?,1466,Optimistic,20%,N/A,N/A,N/A
NY,How would you feel if Trump wins?,1466,Concerned,15%,N/A,N/A,N/A
NY,How would you feel if Trump wins?,1466,Scared,47%,96%,1%,3%
NY,How would you feel if Trump wins?,1466,Positive,32%,N/A,N/A,N/A
NY,How would you feel if Trump wins?,1466,Negative,62%,94%,3%,3%
NY,Does Clinton's use of private email bother you:,1466,A lot,39%,7%,90%,3%
NY,Does Clinton's use of private email bother you:,1466,Some,21%,N/A,N/A,N/A
NY,Does Clinton's use of private email bother you:,1466,Not much,23%,N/A,N/A,N/A
NY,Does Clinton's use of private email bother you:,1466,Not at all,16%,N/A,N/A,N/A
NY,Does Clinton's use of private email bother you?,1466,Yes,60%,30%,67%,3%
NY,Does Clinton's use of private email bother you?,1466,No,38%,94%,4%,2%
NY,Does Donald Trump's treatment of women bother you:,1466,A lot,47%,94%,4%,2%
NY,Does Donald Trump's treatment of women bother you:,1466,Some,23%,N/A,N/A,N/A
NY,Does Donald Trump's treatment of women bother you:,1466,Not much,18%,N/A,N/A,N/A
NY,Does Donald Trump's treatment of women bother you:,1466,Not at all,11%,N/A,N/A,N/A
NY,Does Donald Trump's treatment of women bother you?,1466,Yes,70%,74%,24%,2%
NY,Does Donald Trump's treatment of women bother you?,1466,No,29%,N/A,N/A,N/A
NY,Who would better handle the economy?,1466,Clinton,60%,98%,N/A,2%
NY,Who would better handle the economy?,1466,Trump,35%,3%,97%,N/A
NY,Who would better handle foreign policy?,1466,Clinton,63%,93%,5%,2%
NY,Who would better handle foreign policy?,1466,Trump,34%,N/A,N/A,N/A
NY,Who would be a better commander in chief?,1466,Clinton,64%,96%,1%,3%
NY,Who would be a better commander in chief?,1466,Trump,34%,N/A,N/A,N/A
NY,Opinion of the Democratic Party,1466,Favorable,54%,96%,4%,N/A
NY,Opinion of the Democratic Party,1466,Unfavorable,43%,19%,75%,6%
NY,Opinion of the Republican Party,1466,Favorable,34%,N/A,N/A,N/A
NY,Opinion of the Republican Party,1466,Unfavorable,64%,89%,7%,4%
NY,Condition of national economy,1466,Excellent,3%,N/A,N/A,N/A
NY,Condition of national economy,1466,Good,34%,91%,8%,1%
NY,Condition of national economy,1466,Not good,49%,46%,46%,8%
NY,Condition of national economy,1466,Poor,14%,N/A,N/A,N/A
NY,Condition of national economy,1466,Good,37%,91%,7%,2%
NY,Condition of national economy,1466,Poor,62%,42%,52%,6%
NY,Financial situation compared to four years ago:,1466,Better today,28%,N/A,N/A,N/A
NY,Financial situation compared to four years ago:,1466,Worse today,27%,N/A,N/A,N/A
NY,Financial situation compared to four years ago:,1466,About the same,44%,70%,29%,1%
NY,Direction of the country,1466,Right direction,41%,90%,9%,1%
NY,Direction of the country,1466,Wrong track,57%,29%,68%,3%
NY,Life for the next generation of Americans will be:,1466,Better than today,45%,66%,31%,3%
NY,Life for the next generation of Americans will be:,1466,Worse than today,28%,N/A,N/A,N/A
NY,Life for the next generation of Americans will be:,1466,About the same,23%,N/A,N/A,N/A
NY,Vote for president in a two-way race,1466,Clinton,54%,98%,1%,1%
NY,Vote for president in a two-way race,1466,Trump,42%,0%,97%,3%
NY,Vote for president in a two-way race,1466,Would not vote,3%,N/A,N/A,N/A
NY,How confident are you in the vote count?,1466,Very confident,48%,75%,24%,1%
NY,How confident are you in the vote count?,1466,Somewhat confident,35%,N/A,N/A,N/A
NY,How confident are you in the vote count?,1466,Not very confident,11%,N/A,N/A,N/A
NY,How confident are you in the vote count?,1466,Not at all confident,4%,N/A,N/A,N/A
NY,Are you confident in the vote count?,1466,Confident,83%,62%,37%,1%
NY,Are you confident in the vote count?,1466,Not confident,15%,N/A,N/A,N/A
NY,"Are you gay, lesbian, bisexual or transgender?",1466,Yes,5%,N/A,N/A,N/A
NY,"Are you gay, lesbian, bisexual or transgender?",1466,No,95%,53%,44%,3%
NY,Importance of debates to your vote,1466,Most important factor,27%,N/A,N/A,N/A
NY,Importance of debates to your vote,1466,An important factor,40%,66%,33%,1%
NY,Importance of debates to your vote,1466,A minor factor,16%,N/A,N/A,N/A
NY,Importance of debates to your vote,1466,Not a factor,13%,N/A,N/A,N/A
NY,Importance of debates to your vote,1466,Important,67%,66%,32%,2%
NY,Importance of debates to your vote,1466,Not important,30%,N/A,N/A,N/A
NY,Were debates a factor in your vote?,1466,Yes,83%,65%,32%,3%
NY,Were debates a factor in your vote?,1466,No,13%,N/A,N/A,N/A
NY,Area type,1466,Urban area,45%,75%,22%,3%
NY,Area type,1466,Suburban area,40%,48%,48%,4%
NY,Area type,1466,Rural area,15%,37%,57%,6%
NY,Region,1466,New York City,35%,79%,18%,3%
NY,Region,1466,Long Island,18%,48%,49%,3%
NY,Region,1466,Hudson Valley,17%,53%,42%,5%
NY,Region,1466,Urban Upstate,15%,51%,45%,4%
NY,Region,1466,Rural Upstate,15%,37%,57%,6%
